Año,Mes,Día,productType,cloudCover,origin,tileId,datastripId,orbitNumber,processingDate,productGroupId,processingLevel,processorVersion,platformShortName,instrumentShortName,relativeOrbitNumber,platformSerialIdentifier,datetime,Nubosidad_Bins,Satelite
2016,2,9,S2MSI1C,36.1685316264309,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20231007T235202_S20160209T153114_N05.00,3311,2023-10-07T23:52:02.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[36, 37)",S2A
2016,2,9,S2MSI1C,37.4409806205023,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20231007T235202_S20160209T153114_N05.00,3311,2023-10-07T23:52:02.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[37, 38)",S2A
2016,2,9,S2MSI1C,56.5309504613455,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20231007T235202_S20160209T153114_N05.00,3311,2023-10-07T23:52:02.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[56, 57)",S2A
2016,2,9,S2MSI1C,19.7383487879264,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20231007T235202_S20160209T153114_N05.00,3311,2023-10-07T23:52:02.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[19, 20)",S2A
2016,2,9,S2MSI1C,71.937710890143,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20231007T235202_S20160209T153114_N05.00,3311,2023-10-07T23:52:02.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[71, 72)",S2A
2016,2,9,S2MSI1C,50.3466797149096,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20231007T235202_S20160209T153114_N05.00,3311,2023-10-07T23:52:02.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[50, 51)",S2A
2016,2,9,S2MSI1C,67.9606736540357,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20231007T235202_S20160209T153114_N05.00,3311,2023-10-07T23:52:02.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[67, 68)",S2A
2016,2,9,S2MSI2A,72.076201,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20231008T081933_S20160209T153114_N05.00,3311,2023-10-08T08:19:33.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[72, 73)",S2A
2016,2,9,S2MSI2A,79.954463,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20231008T081933_S20160209T153114_N05.00,3311,2023-10-08T08:19:33.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[79, 80)",S2A
2016,2,9,S2MSI2A,48.904917,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20231008T081933_S20160209T153114_N05.00,3311,2023-10-08T08:19:33.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[48, 49)",S2A
2016,2,9,S2MSI2A,63.73773800000001,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20231008T081933_S20160209T153114_N05.00,3311,2023-10-08T08:19:33.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[63, 64)",S2A
2016,2,9,S2MSI2A,83.901489,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20231008T081933_S20160209T153114_N05.00,3311,2023-10-08T08:19:33.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[83, 84)",S2A
2016,2,9,S2MSI2A,49.57473,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20231008T081933_S20160209T153114_N05.00,3311,2023-10-08T08:19:33.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[49, 50)",S2A
2016,2,9,S2MSI2A,43.707758,ESA,17LQL,S2A_OPER_MSI_L2A_DS_S2RP_20231008T081933_S20160209T153114_N05.00,3311,2023-10-08T08:19:33.000000+00:00,GS2A_20160209T152622_003311_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-02-09,"[43, 44)",S2A
2016,1,10,S2MSI1C,5.10528830362208,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20231008T070206_S20160110T153105_N05.00,2882,2023-10-08T07:02:06.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[5, 6)",S2A
2016,1,10,S2MSI1C,9.76362387649676,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20231008T070206_S20160110T153105_N05.00,2882,2023-10-08T07:02:06.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[9, 10)",S2A
2016,1,10,S2MSI1C,11.9631819403386,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20231008T070206_S20160110T153105_N05.00,2882,2023-10-08T07:02:06.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[11, 12)",S2A
2016,1,10,S2MSI1C,7.533697632058291,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20231008T070206_S20160110T153105_N05.00,2882,2023-10-08T07:02:06.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[7, 8)",S2A
2016,1,10,S2MSI2A,16.955431,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20231008T172836_S20160110T153105_N05.00,2882,2023-10-08T17:28:36.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[16, 17)",S2A
2016,1,10,S2MSI1C,55.6723819668291,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20231008T070206_S20160110T153105_N05.00,2882,2023-10-08T07:02:06.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[55, 56)",S2A
2016,1,10,S2MSI1C,12.2472393384631,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20231008T070206_S20160110T153105_N05.00,2882,2023-10-08T07:02:06.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[12, 13)",S2A
2016,1,10,S2MSI1C,6.06328591955502,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20231008T070206_S20160110T153105_N05.00,2882,2023-10-08T07:02:06.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[6, 7)",S2A
2016,1,10,S2MSI2A,65.189427,ESA,17LQL,S2A_OPER_MSI_L2A_DS_S2RP_20231008T172836_S20160110T153105_N05.00,2882,2023-10-08T17:28:36.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[65, 66)",S2A
2016,1,10,S2MSI2A,11.888245,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20231008T172836_S20160110T153105_N05.00,2882,2023-10-08T17:28:36.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[11, 12)",S2A
2016,1,10,S2MSI2A,8.188437,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20231008T172836_S20160110T153105_N05.00,2882,2023-10-08T17:28:36.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[8, 9)",S2A
2016,3,10,S2MSI1C,31.4165546895996,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20231008T143514_S20160310T152711_N05.00,3740,2023-10-08T14:35:14.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[31, 32)",S2A
2016,1,10,S2MSI2A,17.52166,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20231008T172836_S20160110T153105_N05.00,2882,2023-10-08T17:28:36.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[17, 18)",S2A
2016,1,10,S2MSI2A,8.910227,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20231008T172836_S20160110T153105_N05.00,2882,2023-10-08T17:28:36.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[8, 9)",S2A
2016,1,10,S2MSI2A,17.618711,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20231008T172836_S20160110T153105_N05.00,2882,2023-10-08T17:28:36.000000+00:00,GS2A_20160110T152632_002882_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-01-10,"[17, 18)",S2A
2016,3,10,S2MSI1C,49.9909522529786,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20231008T143514_S20160310T152711_N05.00,3740,2023-10-08T14:35:14.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[49, 50)",S2A
2016,3,10,S2MSI1C,14.5226853721244,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20231008T143514_S20160310T152711_N05.00,3740,2023-10-08T14:35:14.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[14, 15)",S2A
2016,3,10,S2MSI1C,26.593214283467,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20231008T143514_S20160310T152711_N05.00,3740,2023-10-08T14:35:14.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[26, 27)",S2A
2016,3,10,S2MSI1C,32.408561950509,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20231008T143514_S20160310T152711_N05.00,3740,2023-10-08T14:35:14.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[32, 33)",S2A
2016,3,10,S2MSI2A,67.594165,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20231009T034932_S20160310T152711_N05.00,3740,2023-10-09T03:49:32.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[67, 68)",S2A
2016,3,10,S2MSI2A,46.395224,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20231009T034932_S20160310T152711_N05.00,3740,2023-10-09T03:49:32.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[46, 47)",S2A
2016,3,10,S2MSI2A,50.174373,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20231009T034932_S20160310T152711_N05.00,3740,2023-10-09T03:49:32.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[50, 51)",S2A
2016,6,18,S2MSI1C,0.524351004121081,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20231008T062547_S20160618T153021_N05.00,5170,2023-10-08T06:25:47.000000+00:00,GS2A_20160618T152642_005170_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-06-18,"[0, 1)",S2A
2016,3,10,S2MSI1C,43.5028516826421,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20231008T143514_S20160310T152711_N05.00,3740,2023-10-08T14:35:14.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[43, 44)",S2A
2016,3,10,S2MSI1C,25.5887604885186,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20231008T143514_S20160310T152711_N05.00,3740,2023-10-08T14:35:14.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[25, 26)",S2A
2016,3,10,S2MSI2A,75.059241,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20231009T034932_S20160310T152711_N05.00,3740,2023-10-09T03:49:32.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[75, 76)",S2A
2016,3,10,S2MSI2A,41.072094,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20231009T034932_S20160310T152711_N05.00,3740,2023-10-09T03:49:32.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[41, 42)",S2A
2016,3,10,S2MSI2A,24.358177,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20231009T034932_S20160310T152711_N05.00,3740,2023-10-09T03:49:32.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[24, 25)",S2A
2016,3,10,S2MSI2A,26.109326,ESA,17LQL,S2A_OPER_MSI_L2A_DS_S2RP_20231009T034932_S20160310T152711_N05.00,3740,2023-10-09T03:49:32.000000+00:00,GS2A_20160310T152622_003740_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-03-10,"[26, 27)",S2A
2016,11,25,S2MSI1C,7.82665950013437,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20230927T061610_S20161125T153151_N05.00,7458,2023-09-27T06:16:10.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[7, 8)",S2A
2016,11,25,S2MSI1C,16.147600704709,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20230927T061610_S20161125T153151_N05.00,7458,2023-09-27T06:16:10.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[16, 17)",S2A
2016,11,25,S2MSI1C,0.0663359891926609,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20230927T061610_S20161125T153151_N05.00,7458,2023-09-27T06:16:10.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[0, 1)",S2A
2016,11,15,S2MSI1C,0.0382513661202186,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230926T072122_S20161115T152637_N05.00,7315,2023-09-26T07:21:22.000000+00:00,GS2A_20161115T152642_007315_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-15,"[0, 1)",S2A
2016,11,15,S2MSI1C,0.304963064815631,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20230926T072122_S20161115T152637_N05.00,7315,2023-09-26T07:21:22.000000+00:00,GS2A_20161115T152642_007315_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-15,"[0, 1)",S2A
2016,11,15,S2MSI2A,14.925748,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230926T194624_S20161115T152637_N05.00,7315,2023-09-26T19:46:24.000000+00:00,GS2A_20161115T152642_007315_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-15,"[14, 15)",S2A
2016,11,15,S2MSI2A,2.462056,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230926T194624_S20161115T152637_N05.00,7315,2023-09-26T19:46:24.000000+00:00,GS2A_20161115T152642_007315_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-15,"[2, 3)",S2A
2016,11,25,S2MSI1C,5.34022028492142,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20230927T061610_S20161125T153151_N05.00,7458,2023-09-27T06:16:10.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[5, 6)",S2A
2016,11,25,S2MSI2A,7.308228,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20230927T153026_S20161125T153151_N05.00,7458,2023-09-27T15:30:26.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[7, 8)",S2A
2016,11,25,S2MSI2A,65.870625,ESA,17MRM,S2A_OPER_MSI_L2A_DS_S2RP_20230927T153026_S20161125T153151_N05.00,7458,2023-09-27T15:30:26.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[65, 66)",S2A
2016,11,25,S2MSI2A,29.249948,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20230927T153026_S20161125T153151_N05.00,7458,2023-09-27T15:30:26.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[29, 30)",S2A
2016,11,25,S2MSI2A,2.420336,ESA,17LQL,S2A_OPER_MSI_L2A_DS_S2RP_20230927T153026_S20161125T153151_N05.00,7458,2023-09-27T15:30:26.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[2, 3)",S2A
2016,11,25,S2MSI2A,9.446365,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20230927T153026_S20161125T153151_N05.00,7458,2023-09-27T15:30:26.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[9, 10)",S2A
2016,12,15,S2MSI1C,75.7691433420722,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20230920T133020_S20161215T153050_N05.00,7744,2023-09-20T13:30:20.000000+00:00,GS2A_20161215T152632_007744_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-12-15,"[75, 76)",S2A
2016,12,15,S2MSI1C,99.41754008779,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230920T133020_S20161215T153050_N05.00,7744,2023-09-20T13:30:20.000000+00:00,GS2A_20161215T152632_007744_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-12-15,"[99, 100)",S2A
2016,11,15,S2MSI2A,0.116432,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20230923T112505_S20161115T153535_N05.00,7315,2023-09-23T11:25:05.000000+00:00,GS2A_20161115T152642_007315_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-15,"[0, 1)",S2A
2016,11,15,S2MSI2A,0.667507,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20230923T112505_S20161115T153535_N05.00,7315,2023-09-23T11:25:05.000000+00:00,GS2A_20161115T152642_007315_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-15,"[0, 1)",S2A
2016,10,16,S2MSI1C,35.5797713815563,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20230928T041320_S20161016T152634_N05.00,6886,2023-09-28T04:13:20.000000+00:00,GS2A_20161016T152632_006886_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-10-16,"[35, 36)",S2A
2016,7,28,S2MSI1C,24.0298605512258,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20231006T055343_S20160728T153016_N05.00,5742,2023-10-06T05:53:43.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[24, 25)",S2A
2016,7,28,S2MSI1C,0.5048523395741891,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20231006T055343_S20160728T153016_N05.00,5742,2023-10-06T05:53:43.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[0, 1)",S2A
2016,7,28,S2MSI1C,9.17138994647017,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20231006T055343_S20160728T153016_N05.00,5742,2023-10-06T05:53:43.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[9, 10)",S2A
2016,7,28,S2MSI1C,0.235547781655451,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20231006T055343_S20160728T153016_N05.00,5742,2023-10-06T05:53:43.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[0, 1)",S2A
2016,7,28,S2MSI1C,0.69180925079877,ESA,17LRL,S2A_OPER_MSI_L1C_DS_S2RP_20231006T055343_S20160728T153016_N05.00,5742,2023-10-06T05:53:43.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[0, 1)",S2A
2016,7,28,S2MSI2A,0.823697,ESA,18LTQ,S2A_OPER_MSI_L2A_DS_S2RP_20231006T202551_S20160728T153016_N05.00,5742,2023-10-06T20:25:51.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[0, 1)",S2A
2016,7,28,S2MSI2A,9.316812,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20231006T202551_S20160728T153016_N05.00,5742,2023-10-06T20:25:51.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[9, 10)",S2A
2016,6,18,S2MSI1C,15.6269222729852,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20231008T062547_S20160618T153021_N05.00,5170,2023-10-08T06:25:47.000000+00:00,GS2A_20160618T152642_005170_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-06-18,"[15, 16)",S2A
2016,6,18,S2MSI1C,0.812378482673785,ESA,17LQL,S2A_OPER_MSI_L1C_DS_S2RP_20231008T062547_S20160618T153021_N05.00,5170,2023-10-08T06:25:47.000000+00:00,GS2A_20160618T152642_005170_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-06-18,"[0, 1)",S2A
2016,6,18,S2MSI1C,2.47976647533132,ESA,18LTP,S2A_OPER_MSI_L1C_DS_S2RP_20231008T062547_S20160618T153021_N05.00,5170,2023-10-08T06:25:47.000000+00:00,GS2A_20160618T152642_005170_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-06-18,"[2, 3)",S2A
2016,6,18,S2MSI2A,4.185308,ESA,18LTP,S2A_OPER_MSI_L2A_DS_S2RP_20231008T142740_S20160618T153021_N05.00,5170,2023-10-08T14:27:40.000000+00:00,GS2A_20160618T152642_005170_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-06-18,"[4, 5)",S2A
2016,6,18,S2MSI2A,0.684318,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20231008T142740_S20160618T153021_N05.00,5170,2023-10-08T14:27:40.000000+00:00,GS2A_20160618T152642_005170_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-06-18,"[0, 1)",S2A
2016,6,18,S2MSI2A,0.006549,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20231008T142740_S20160618T153021_N05.00,5170,2023-10-08T14:27:40.000000+00:00,GS2A_20160618T152642_005170_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-06-18,"[0, 1)",S2A
2016,12,15,S2MSI1C,57.9575382961569,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20230920T133020_S20161215T153050_N05.00,7744,2023-09-20T13:30:20.000000+00:00,GS2A_20161215T152632_007744_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-12-15,"[57, 58)",S2A
2016,12,15,S2MSI2A,99.874002,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230920T233650_S20161215T153050_N05.00,7744,2023-09-20T23:36:50.000000+00:00,GS2A_20161215T152632_007744_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-12-15,"[99, 100)",S2A
2016,12,15,S2MSI2A,99.948406,ESA,17LRL,S2A_OPER_MSI_L2A_DS_S2RP_20230920T233650_S20161215T153050_N05.00,7744,2023-09-20T23:36:50.000000+00:00,GS2A_20161215T152632_007744_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-12-15,"[99, 100)",S2A
2016,11,25,S2MSI1C,50.2588611185762,ESA,17MRM,S2A_OPER_MSI_L1C_DS_S2RP_20230927T061610_S20161125T153151_N05.00,7458,2023-09-27T06:16:10.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[50, 51)",S2A
2016,11,25,S2MSI2A,17.013387,ESA,17MQM,S2A_OPER_MSI_L2A_DS_S2RP_20230927T153026_S20161125T153151_N05.00,7458,2023-09-27T15:30:26.000000+00:00,GS2A_20161125T152642_007458_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-11-25,"[17, 18)",S2A
2016,11,15,S2MSI1C,0.228951207227008,ESA,18LTQ,S2A_OPER_MSI_L1C_DS_S2RP_20230923T083138_S20161115T153535_N05.00,7315,2023-09-23T08:31:38.000000+00:00,GS2A_20161115T152642_007315_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-11-15,"[0, 1)",S2A
2016,7,28,S2MSI1C,0.0567649078801995,ESA,17LRK,S2A_OPER_MSI_L1C_DS_S2RP_20231006T055343_S20160728T153016_N05.00,5742,2023-10-06T05:53:43.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[0, 1)",S2A
2016,7,28,S2MSI1C,0.300710644285988,ESA,17MQM,S2A_OPER_MSI_L1C_DS_S2RP_20231006T055343_S20160728T153016_N05.00,5742,2023-10-06T05:53:43.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI1C,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[0, 1)",S2A
2016,7,28,S2MSI2A,0.500038,ESA,17LRK,S2A_OPER_MSI_L2A_DS_S2RP_20231006T202551_S20160728T153016_N05.00,5742,2023-10-06T20:25:51.000000+00:00,GS2A_20160728T152642_005742_N05.00,S2MSI2A,5.0,SENTINEL-2,MSI,25,A,2016-07-28,"[0, 1)",S2A
